2026-01-05 02:14:14 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 0, verification_time: 0.5855388827621937, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:15 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 0, verification_time: 0.8661375232040882, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:17 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 0, verification_time: 1.425722822546959, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:25 - INFO: Const-add verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 8.61201986297965, infer_time: 1.4930738881230354, feed_back_iter: 0, tokens: 802
2026-01-05 02:14:27 - INFO: Verification failed with the loop bound: assume(i >= n + x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 1, verification_time: 0.5864735879004002, infer_time: 1.4834335930645466, tokens: 969
2026-01-05 18:00:28 - INFO: Verification failed with the loop bound: assume(i >= an + bn + k - tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 2, feed_back_iter: 2, verification_time: 1.203320525586605, infer_time: 6.549894861876965, tokens: 1080
2026-01-05 18:00:29 - INFO: Verification failed with the loop bound: assume(i >= an + bn + k - tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 3, feed_back_iter: 2, verification_time: 1.2853799909353256, infer_time: 6.549894861876965, tokens: 1080
2026-01-05 18:00:30 - INFO: Const-add verification failed with the loop bound: assume(i >= an + bn + k - tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl, const_part: 3, verification_time: 1.0242522731423378, infer_time: 6.549894861876965, feed_back_iter: 2, tokens: 1080
2026-01-05 18:00:33 - INFO: Verification failed with the loop bound: assume(i >= an + bn + k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 1, feed_back_iter: 3, verification_time: 0.6900431662797928, infer_time: 1.5688399262726307, tokens: 1082
2026-01-05 18:00:34 - INFO: Verification failed with the loop bound: assume(i >= an + bn + k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 2, feed_back_iter: 3, verification_time: 1.2720380686223507, infer_time: 1.5688399262726307, tokens: 1082
2026-01-05 18:00:35 - INFO: Verification failed with the loop bound: assume(i >= an + bn + k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 3, feed_back_iter: 3, verification_time: 1.5149353072047234, infer_time: 1.5688399262726307, tokens: 1082
2026-01-05 18:00:37 - INFO: Const-add verification failed with the loop bound: assume(i >= an + bn + k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl, const_part: 3, verification_time: 1.201530009508133, infer_time: 1.5688399262726307, feed_back_iter: 3, tokens: 1082
2026-01-05 18:00:39 - INFO: Verification failed with the loop bound: assume(i >= an + bn + k + tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 1, feed_back_iter: 4, verification_time: 1.203639943152666, infer_time: 1.479990802705288, tokens: 1082
2026-01-05 18:00:41 - INFO: Verification failed with the loop bound: assume(i >= an + bn + k + tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 2, feed_back_iter: 4, verification_time: 1.8914294689893723, infer_time: 1.479990802705288, tokens: 1082
2026-01-05 18:00:43 - INFO: Verification failed with the loop bound: assume(i >= an + bn + k + tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 3, feed_back_iter: 4, verification_time: 1.7450519613921642, infer_time: 1.479990802705288, tokens: 1082
2026-01-05 18:00:44 - INFO: Const-add verification failed with the loop bound: assume(i >= an + bn + k + tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl, const_part: 3, verification_time: 1.0284779071807861, infer_time: 1.479990802705288, feed_back_iter: 4, tokens: 1082
2026-01-05 18:00:47 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 1, feed_back_iter: 5, verification_time: 1.224714532494545, infer_time: 1.6592515893280506, tokens: 1337
2026-01-05 18:00:50 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 2, feed_back_iter: 5, verification_time: 2.448629792779684, infer_time: 1.6592515893280506, tokens: 1337
2026-01-05 18:00:54 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 3, feed_back_iter: 5, verification_time: 4.529318623244762, infer_time: 1.6592515893280506, tokens: 1337
2026-01-05 18:01:54 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl, const_part: 3, verification_time: 4.529318623244762, infer_time: 1.6592515893280506, feed_back_iter: 5, tokens: 1337
2026-01-05 18:01:57 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= 0);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 1, feed_back_iter: 6, verification_time: 0.9436971731483936, infer_time: 1.108006652444601, tokens: 1350
2026-01-05 18:02:01 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= 0);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 2, feed_back_iter: 6, verification_time: 4.4435266219079494, infer_time: 1.108006652444601, tokens: 1350
2026-01-05 18:02:04 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= 0);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 3, feed_back_iter: 6, verification_time: 2.9240913838148117, infer_time: 1.108006652444601, tokens: 1350
2026-01-05 18:03:04 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= 0);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl, const_part: 3, verification_time: 2.9240913838148117, infer_time: 1.108006652444601, feed_back_iter: 6, tokens: 1350
2026-01-05 18:03:07 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k - tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 1, feed_back_iter: 7, verification_time: 1.379037607461214, infer_time: 1.8988454714417458, tokens: 1360
2026-01-05 18:03:12 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k - tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 2, feed_back_iter: 7, verification_time: 4.7015590518713, infer_time: 1.8988454714417458, tokens: 1360
2026-01-05 18:03:18 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k - tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 3, feed_back_iter: 7, verification_time: 5.814423091709614, infer_time: 1.8988454714417458, tokens: 1360
2026-01-05 18:04:18 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k - tk + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl, const_part: 3, verification_time: 5.814423091709614, infer_time: 1.8988454714417458, feed_back_iter: 7, tokens: 1360
2026-01-05 18:04:20 - INFO: Lexical loop bound assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k - tk + 1); has already been tried.
2026-01-05 18:04:23 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 1, feed_back_iter: 9, verification_time: 1.1725062802433968, infer_time: 1.8339276798069477, tokens: 1748
2026-01-05 18:04:28 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 2, feed_back_iter: 9, verification_time: 4.843716714531183, infer_time: 1.8339276798069477, tokens: 1748
2026-01-05 18:04:33 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 3, feed_back_iter: 9, verification_time: 4.753039442002773, infer_time: 1.8339276798069477, tokens: 1748
2026-01-05 18:05:33 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl, const_part: 3, verification_time: 4.753039442002773, infer_time: 1.8339276798069477, feed_back_iter: 9, tokens: 1748
2026-01-05 18:05:36 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + k + 1 && i1 >= k - tk + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 1, feed_back_iter: 10, verification_time: 0.7818085141479969, infer_time: 1.973438836634159, tokens: 1361
2026-01-05 18:05:40 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + k + 1 && i1 >= k - tk + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 2, feed_back_iter: 10, verification_time: 3.920820690691471, infer_time: 1.973438836634159, tokens: 1361
2026-01-05 18:05:47 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + k + 1 && i1 >= k - tk + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 3, feed_back_iter: 10, verification_time: 7.157742511481047, infer_time: 1.973438836634159, tokens: 1361
2026-01-05 18:06:47 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= an + bn + k + 1 && i1 >= k - tk + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl, const_part: 3, verification_time: 7.157742511481047, infer_time: 1.973438836634159, feed_back_iter: 10, tokens: 1361
2026-01-05 18:06:49 - INFO: Lexical loop bound assume(i0 >= an + bn + k + 1 && i1 >= k - tk + 1 && i2 >= k + 1); has already been tried.
2026-01-05 18:06:57 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k + an + bn + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 1, feed_back_iter: 12, verification_time: 0.9153736680746078, infer_time: 7.34978324174881, tokens: 1878
2026-01-05 18:07:06 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k + an + bn + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 2, feed_back_iter: 12, verification_time: 8.917383473366499, infer_time: 7.34978324174881, tokens: 1878
2026-01-05 18:07:13 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k + an + bn + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 3, feed_back_iter: 12, verification_time: 6.678868252784014, infer_time: 7.34978324174881, tokens: 1878
2026-01-05 18:08:13 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k + an + bn + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl, const_part: 3, verification_time: 6.678868252784014, infer_time: 7.34978324174881, feed_back_iter: 12, tokens: 1878
2026-01-05 18:08:15 - INFO: Lexical loop bound assume(i0 >= an + bn + 1 && i1 >= k - tk + 1 && i2 >= k + an + bn + 1); has already been tried.
2026-01-05 18:08:20 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + k - tk + 1 && i1 >= an + bn + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 1, feed_back_iter: 14, verification_time: 1.7373328544199467, infer_time: 2.6460388861596584, tokens: 1945
2026-01-05 18:08:28 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + k - tk + 1 && i1 >= an + bn + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 2, feed_back_iter: 14, verification_time: 8.455484315752983, infer_time: 2.6460388861596584, tokens: 1945
2026-01-05 18:08:38 - INFO: Verification failed with the loop bound: assume(i0 >= an + bn + k - tk + 1 && i1 >= an + bn + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl , k: 3, feed_back_iter: 14, verification_time: 9.843715447932482, infer_time: 2.6460388861596584, tokens: 1945
2026-01-05 18:08:41 - INFO: Const-add lexical verification failed with the loop bound: assume(i0 >= an + bn + k - tk + 1 && i1 >= an + bn + 1 && i2 >= k + 1);, file: ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.bpl, const_part: 3, verification_time: 2.4637606404721737, infer_time: 2.6460388861596584, feed_back_iter: 14, tokens: 1945
2026-01-05 18:08:43 - INFO: Verification succeeded with the loop bound: assume(i >= x - K); assume(i >= y - K); assume(i >= K - x); assume(i >= K - y);, file: term_11.bpl, k: 1, invariant: -1 < i + ATTR$y$SUB$K && -1 < i - ATTR$y$SUB$K && -1 < i + ATTR$x$SUB$K && -1 < i - ATTR$x$SUB$K, verification_time: 0.8195048235356808, infer_time: 1.8921607211232185, feed_back_iter: 0, tokens: 816
2026-01-05 18:08:46 - INFO: Verification failed with the loop bound: assume(i >= n - m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl , k: 1, feed_back_iter: 0, verification_time: 0.6529350690543652, infer_time: 1.7409122586250305, tokens: 792
2026-01-05 18:08:47 - INFO: Verification failed with the loop bound: assume(i >= n - m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl , k: 2, feed_back_iter: 0, verification_time: 0.9630757980048656, infer_time: 1.7409122586250305, tokens: 792
2026-01-05 18:08:48 - INFO: Verification failed with the loop bound: assume(i >= n - m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl , k: 3, feed_back_iter: 0, verification_time: 1.1466256715357304, infer_time: 1.7409122586250305, tokens: 792
2026-01-05 18:08:55 - INFO: Const-add verification failed with the loop bound: assume(i >= n - m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, const_part: 3, verification_time: 7.28323132917285, infer_time: 1.7409122586250305, feed_back_iter: 0, tokens: 792
2026-01-05 18:08:57 - INFO: Verification failed with the loop bound: assume(i >= n);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl , k: 1, feed_back_iter: 1, verification_time: 0.6305981203913689, infer_time: 0.9443582966923714, tokens: 957
2026-01-05 18:09:04 - INFO: Verification failed with the loop bound: assume(i >= n);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl , k: 2, feed_back_iter: 1, verification_time: 7.006388630717993, infer_time: 0.9443582966923714, tokens: 957
2026-01-05 18:09:18 - INFO: Verification failed with the loop bound: assume(i >= n);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl , k: 3, feed_back_iter: 1, verification_time: 14.546297654509544, infer_time: 0.9443582966923714, tokens: 957
2026-01-05 18:10:18 - INFO: Const-add verification timed out with the loop bound: assume(i >= n);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, const_part: 3, verification_time: 14.546297654509544, infer_time: 0.9443582966923714, feed_back_iter: 1, tokens: 957
2026-01-05 18:10:21 - INFO: Verification failed with the loop bound: assume(i >= n + m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl , k: 1, feed_back_iter: 2, verification_time: 1.8624635115265846, infer_time: 1.122719969600439, tokens: 957
2026-01-05 18:11:21 - INFO: Verification timed out with the loop bound: assume(i >= n + m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, k: 2, infer_time: 1.122719969600439, feed_back_iter: 2, tokens: 957
2026-01-05 18:12:22 - INFO: Verification timed out with the loop bound: assume(i >= n + m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, k: 3, infer_time: 1.122719969600439, feed_back_iter: 2, tokens: 957
2026-01-05 18:13:04 - INFO: Const-add verification failed with the loop bound: assume(i >= n + m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, const_part: 3, verification_time: 41.8945540599525, infer_time: 1.122719969600439, feed_back_iter: 2, tokens: 957
2026-01-05 18:14:10 - INFO: Verification timed out with the loop bound: assume(i >= n * (m + 1));, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, k: 1, infer_time: 6.285410035401583, feed_back_iter: 3, tokens: 963
2026-01-05 18:15:10 - INFO: Verification timed out with the loop bound: assume(i >= n * (m + 1));, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, k: 2, infer_time: 6.285410035401583, feed_back_iter: 3, tokens: 963
2026-01-05 18:16:10 - INFO: Verification timed out with the loop bound: assume(i >= n * (m + 1));, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, k: 3, infer_time: 6.285410035401583, feed_back_iter: 3, tokens: 963
2026-01-05 18:17:10 - INFO: Const-add verification timed out with the loop bound: assume(i >= n * (m + 1));, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 6.285410035401583, feed_back_iter: 3, tokens: 963
2026-01-05 18:18:12 - INFO: Verification timed out with the loop bound: assume(i >= n * m + n);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, k: 1, infer_time: 1.4639138504862785, feed_back_iter: 4, tokens: 1076
2026-01-05 18:19:12 - INFO: Verification timed out with the loop bound: assume(i >= n * m + n);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, k: 2, infer_time: 1.4639138504862785, feed_back_iter: 4, tokens: 1076
2026-01-05 18:20:12 - INFO: Verification timed out with the loop bound: assume(i >= n * m + n);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, k: 3, infer_time: 1.4639138504862785, feed_back_iter: 4, tokens: 1076
2026-01-05 18:21:12 - INFO: Const-add verification timed out with the loop bound: assume(i >= n * m + n);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 1.4639138504862785, feed_back_iter: 4, tokens: 1076
2026-01-05 18:22:13 - INFO: Verification timed out with the loop bound: assume(i0 >= n && i1 >= m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, k: 1, infer_time: 0.7052422016859055, feed_back_iter: 5, tokens: 1279
2026-01-05 18:23:13 - INFO: Verification timed out with the loop bound: assume(i0 >= n && i1 >= m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, k: 2, infer_time: 0.7052422016859055, feed_back_iter: 5, tokens: 1279
2026-01-05 18:24:13 - INFO: Verification timed out with the loop bound: assume(i0 >= n && i1 >= m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, k: 3, infer_time: 0.7052422016859055, feed_back_iter: 5, tokens: 1279
2026-01-05 18:25:13 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= n && i1 >= m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 0.7052422016859055, feed_back_iter: 5, tokens: 1279
2026-01-05 18:25:16 - INFO: Verification failed with the loop bound: assume(i0 >= n - m && i1 >= m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl , k: 1, feed_back_iter: 6, verification_time: 1.0122405029833317, infer_time: 1.8038050346076488, tokens: 1281
2026-01-05 18:25:49 - INFO: Verification failed with the loop bound: assume(i0 >= n - m && i1 >= m);, file: AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.bpl , k: 2, feed_back_iter: 6, verification_time: 32.572390139102936, infer_time: 1.8038050346076488, tokens: 1281
